trade_date,total_news,avg_tone,positive_ratio,news_ma_5,news_std_5,news_zscore_5,news_ma_10,news_std_10,news_zscore_10,news_ma_20,news_std_20,news_zscore_20,news_daily_change,news_weekly_change,tone_ma_3,tone_volatility_3,tone_ma_5,tone_volatility_5,tone_ma_10,tone_volatility_10,tone_change,tone_momentum,pos_ratio_ma_5,pos_ratio_ma_10,pos_ratio_ma_20,pos_ratio_change,pos_ratio_acc,weighted_tone,quality_tone,combined_sentiment
2018/8/31,6736,-0.78,0.4114,6042.6,822.0892896,0.843460691,5507,1338.076148,0.918482855,5129.2,1395.304479,1.151576609,-0.020645536,1.410017889,-0.953333333,4.493728964,-0.818,4.330570401,-0.832,4.678598081,0.5,0.085,0.39732,0.38711,0.3771,0.113697888,0.13177338,-6.875988601,-0.320892,0.29705309
2018/9/3,6361,-0.59,0.4653,5744.8,1265.103435,0.487074798,5185.6,1369.655042,0.858172287,5251.4,1309.789674,0.847158916,0.450958029,0.08033288,-0.263333333,4.535592574,-0.57,7.911813951,-0.681,6.019046436,-0.45,0.1985,0.45202,0.42121,0.398655,-0.119250426,-0.206958888,-5.167277863,-0.274527,0.34571629
2018/9/4,6297,-0.48,0.4192,5628.6,1157.067111,0.577667443,5441.5,1306.752144,0.654676561,5294,1330.115428,0.754069894,-0.010061311,-0.08447223,-0.403333333,3.724030075,-0.41,4.825432623,-0.649,6.05614729,0.11,0.3225,0.46198,0.42522,0.40183,-0.099075865,0.020174561,-4.199033953,-0.201216,0.295209457
2018/9/5,6608,-0.37,0.4737,5603,1127.478381,0.891369641,5822.8,958.6607325,0.819059312,5335.3,1358.584251,0.936784008,0.049388598,-0.019002375,-0.48,1.746195865,-0.328,3.555677151,-0.573,5.546267213,0.11,0.37,0.47444,0.43588,0.407875,0.130009542,0.229085407,-3.254589425,-0.175269,0.450304789
2018/9/6,6704,-0.41,0.4523,6070.8,957.8886679,0.661037155,6010.4,925.3361191,0.749565467,5391.8,1392.1167,0.942593391,0.014527845,0.535853379,-0.42,0.883855192,-0.398,2.64538088,-0.553,5.59952498,-0.04,0.2725,0.46776,0.43964,0.412085,-0.045176272,-0.175185814,-3.612349606,-0.185443,0.429314979
2018/9/7,6738,-0.42,0.4528,6541.6,201.1225994,0.976518803,6095.9,951.3902634,0.674907054,5571.85,1315.925941,0.88618209,0.005071599,0.536952555,-0.4,0.42,-0.454,1.359102645,-0.533,5.62247988,-0.01,0.1905,0.45266,0.44343,0.415565,0.001105461,0.046281733,-3.702580066,-0.190176,0.433901415
2018/9/10,6325,-0.17,0.4863,5464,1556.874594,0.553031056,5533.5,1283.595926,0.616627074,5520.25,1276.221969,0.630572126,0.779184248,-0.042826877,0.056666667,3.364996285,-0.132,4.741670592,-0.23,4.277943431,-0.26,0.399,0.48724,0.48084,0.433975,-0.07600228,-0.091045674,-1.487911979,-0.082671,0.460979007
2018/9/11,7034,-0.49,0.4329,5530,1627.955313,0.923858283,5800.4,1291.094213,0.955468615,5578.3,1318.805644,1.103801767,0.112094862,0.049224344,-0.19,4.611810924,-0.148,5.060458477,-0.273,4.343579169,-0.32,0.39,0.48336,0.47556,0.43351,-0.10980876,-0.03380648,-4.340739955,-0.212121,0.444285214
2018/9/12,7080,-0.69,0.413,5598.4,1697.114993,0.873010966,6070,1243.05466,0.812514552,5600.85,1341.379505,1.102708066,0.006539664,0.050756901,-0.45,4.163844377,-0.202,6.207724221,-0.328,4.732153844,-0.2,0.3095,0.4754,0.46403,0.437855,-0.045969046,0.063839714,-6.11696759,-0.28497,0.380984676
2018/9/13,6648,-0.95,0.3953,6128.4,1471.111587,0.353202303,6098.7,1253.786713,0.438112794,5642.15,1361.117624,0.738988301,-0.061016949,0.662831416,-0.71,3.661475113,-0.442,6.53983486,-0.364,5.56247427,-0.26,0.0805,0.45076,0.45703,0.43912,-0.042857143,0.003111903,-8.362110659,-0.375535,0.221522578
2018/9/14,5565,-0.67,0.3932,6530.4,621.2264482,-1.554022696,6025.5,1262.262541,-0.364821093,5733.5,1285.82251,-0.131044525,-0.162906137,0.565400844,-0.77,2.479677398,-0.594,4.575604878,-0.383,5.751963143,0.28,-0.078,0.42414,0.45443,0.439825,-0.005312421,0.037544722,-5.778369401,-0.263444,0.085904509
2018/9/17,6005,-0.85,0.4032,4973,1569.291082,0.657621783,5285.7,1575.835161,0.456456372,5690.8,1333.332177,0.235650204,0.990387802,-0.151836158,-1.043333333,2.732690981,-0.95,3.212382294,-0.576,7.802481656,0.33,-0.3955,0.37762,0.42651,0.43497,0.199642963,0.266809214,-7.395437111,-0.34272,0.138919212
2018/9/18,7161,-1.03,0.3405,5075.6,1716.084438,1.215208269,5602,1605.803018,0.970853823,5754.45,1373.035304,1.024409202,0.192506245,0.077166065,-1.02,2.622899159,-0.966,3.262201711,-0.704,6.554290198,-0.18,-0.4,0.36666,0.40871,0.433185,-0.155505952,-0.355148916,-9.142840887,-0.350715,0.220753637
2018/9/19,6620,-0.41,0.4272,5286.6,1850.867175,0.720419065,5908.5,1457.323365,0.488223834,5741.55,1363.099737,0.644450275,-0.075548108,0.189577718,-0.763333333,5.06327957,-0.914,4.87298266,-0.754,5.19872292,0.62,-0.3915,0.37346,0.3988,0.436075,0.254625551,0.410131503,-3.607180695,-0.175152,0.37973557
2018/9/20,6191,-0.43,0.4372,5798.8,1617.460108,0.242478932,5895.1,1453.679657,0.203552412,5714.3,1347.531861,0.353757869,-0.064803625,0.705509642,-0.623333333,5.59299562,-0.78,5.537905741,-0.78,4.497465953,-0.02,-0.275,0.38884,0.39389,0.437365,0.02340824,-0.231217311,-3.754335769,-0.187996,0.311942627
2018/9/21,5959,-1.54,0.3534,6387.2,505.1952098,-0.847593152,5787.6,1398.812528,0.122532503,5794,1310.147159,0.125940051,-0.037473752,0.975140868,-0.793333333,10.26619696,-0.852,7.439370941,-0.885,5.564009346,-1.11,-0.273,0.3923,0.38594,0.43075,-0.191674291,-0.215082531,-13.38695167,-0.544236,-0.090357675
2018/9/25,7087,-0.99,0.3495,5401.6,1326.254048,1.270797252,5600.2,1410.079887,1.054408345,5663.95,1392.238541,1.022130876,0.207942731,0.144726215,-1.073333333,1.770084744,-1.242,3.906870871,-1.011,5.946033972,0.04,-0.5085,0.3618,0.37532,0.409205,-0.063755692,-0.035638015,-8.777496907,-0.346005,0.228663023
2018/9/26,7715,-1.38,0.3314,5752.8,1692.647098,1.159249321,6070,1224.167018,1.343770887,5714.5,1449.178188,1.380437559,0.088612953,0.294680315,-1.133333333,3.405935995,-1.21,3.247491339,-1.031,6.185153191,-0.39,-0.428,0.3574,0.37485,0.40316,-0.051788269,0.011967424,-12.3524509,-0.457332,0.230423572
2018/9/27,7415,-1.61,0.2963,6422.4,1511.57064,0.656667954,6211,1295.001244,0.929728837,5748.35,1481.88114,1.124685344,-0.038885288,0.823211212,-1.326666667,4.97541958,-1.242,4.083483807,-1.107,6.716269798,-0.23,-0.4005,0.34692,0.36416,0.395335,-0.105914303,-0.054126034,-14.34734612,-0.477043,0.077417984
2018/9/28,6263,-1.08,0.3573,6869.4,779.8389577,-0.777596443,6121.2,1252.234341,0.113237591,5861.6,1426.591278,0.281370009,-0.155360755,0.554865938,-1.356666667,4.218957217,-1.218,4.246838824,-1.112,6.704899701,0.53,-0.31,0.34156,0.36584,0.387275,0.205872427,0.31178673,-9.441980177,-0.385884,0.07137067
2018/10/8,5976,-1.75,0.2567,4897.4,1242.13558,0.868343212,4725.3,1074.642478,1.163828925,5423.25,1342.605671,0.411699438,0.708404803,0.090709984,-1.776666667,1.939896904,-1.82,1.976360291,-1.519,5.757023537,-0.08,-0.5045,0.25704,0.30021,0.333025,-0.070601014,-0.237478918,-15.21742959,-0.449225,-0.266587091
2018/10/9,5653,-1.26,0.3315,4967,1279.86093,0.535995735,4908.1,1059.855174,0.702831876,5374.9,1314.35455,0.211586744,-0.054049531,0.065598492,-1.56,4.172912652,-1.714,4.479593732,-1.535,5.480346704,0.49,-0.356,0.2709,0.29692,0.32824,0.291390728,0.361991742,-10.88654936,-0.41769,-0.113519987
2018/10/10,6285,-1.35,0.3289,5013.2,1332.015278,0.954793854,5216.9,950.0908085,1.124208329,5379.6,1317.59052,0.687163414,0.111799045,0.038156591,-1.453333333,4.14057967,-1.588,4.353784561,-1.562,4.999167931,-0.09,-0.184,0.286,0.29418,0.322825,-0.007843137,-0.299233866,-11.80720829,-0.444015,-0.023401265
2018/10/11,6861,-1.43,0.3221,5654.6,1285.207104,0.938681397,5401.6,1077.28096,1.354706947,5424.7,1353.416966,1.061239837,0.091646778,0.877668309,-1.346666667,1.350111107,-1.492,3.330621564,-1.607,3.927884927,-0.08,-0.0935,0.30308,0.28925,0.32126,-0.020674977,-0.01283184,-12.63226854,-0.460603,0.053093869
2018/10/12,5946,-1.19,0.3576,6144.2,458.9332195,-0.431871112,5471.1,1088.842244,0.436151336,5518.65,1318.988539,0.323998266,-0.133362484,0.699828473,-1.323333333,1.939896904,-1.396,3.455395781,-1.584,4.37834672,0.24,-0.0105,0.31936,0.29248,0.321705,0.110214219,0.130889196,-10.34186418,-0.425544,-0.009520908
2018/10/15,5441,-0.62,0.4014,4874.2,1736.229737,0.326454494,4943.7,1460.720374,0.340448459,5247.75,1431.489172,0.134999275,0.8918637,-0.134287987,-0.666666667,0.798999374,-0.924,5.781242081,-1.256,7.358119325,0.04,0.4005,0.3794,0.3327,0.327225,-0.033935018,-0.071647306,-5.33317919,-0.248868,0.085939527
2018/10/16,6248,-0.59,0.4448,4751.6,1575.021682,0.950082159,5203.1,1436.365974,0.727460841,5174.4,1332.580338,0.805654991,0.148318324,-0.089345576,-0.623333333,0.557494395,-0.756,3.928098777,-1.124,7.050299284,0.03,0.529,0.40394,0.35351,0.332895,0.108121574,0.142056593,-5.156704271,-0.262432,0.297243792
2018/10/17,5426,-0.79,0.3951,4647.6,1491.385027,0.521930947,5395.9,1305.497985,0.023056336,5074.95,1226.566559,0.286205422,-0.1315621,-0.08745375,-0.666666667,1.712191578,-0.676,1.27293362,-1.036,6.504976556,-0.2,0.568,0.41144,0.3654,0.337835,-0.111735612,-0.219857186,-6.793322002,-0.312129,0.036992744
2018/10/18,6236,-0.75,0.3619,5245.4,1384.867069,0.715303311,5421.9,1320.833781,0.616353103,5073.6,1225.204232,0.948739785,0.149281238,0.920542039,-0.71,1.68,-0.682,1.353528722,-0.936,5.24697246,0.04,0.5455,0.40374,0.37592,0.338065,-0.08402936,0.027706252,-6.553690932,-0.271425,0.145817553
2018/10/19,5988,-0.94,0.3669,5867.8,409.8526565,0.293276128,5455.4,1331.551159,0.399984632,5181.75,1204.478043,0.669377084,-0.039769083,1.082058414,-0.826666667,1.590094337,-0.738,2.237686305,-0.904,4.930022312,-0.19,0.4815,0.39402,0.37946,0.33819,0.013815971,0.097845331,-8.175818948,-0.344886,0.066092323
2018/10/22,6011,-0.64,0.4004,4876,1650.803289,0.687544063,4761.8,1488.024029,0.839502572,5116.45,1320.160854,0.677606821,1.023905724,0.107814228,-0.77,2.67050557,-0.8,2.264552936,-0.738,2.018831345,0.32,0.361,0.37104,0.39124,0.34186,0.111296142,0.126062344,-5.568968161,-0.256256,0.182593237
2018/10/23,6597,-0.73,0.3829,4948.2,1731.096676,0.952459804,5096.8,1486.196847,1.009422139,5172.35,1359.406963,1.047993749,0.097487939,0.057889673,-0.776666667,2.619694639,-0.796,2.296597483,-0.739,2.016958106,-0.09,0.326,0.37524,0.38949,0.34603,-0.043706294,-0.155002436,-6.420000952,-0.279517,0.243974961
2018/10/24,5949,-0.14,0.456,4940.4,1725.318463,0.584587728,5404.1,1279.278829,0.425943108,5204.55,1370.297911,0.543276023,-0.098226467,-0.006513026,-0.503333333,5.045829961,-0.636,4.797411802,-0.687,3.630796056,0.59,0.4035,0.39306,0.39354,0.35572,0.190911465,0.234617759,-1.21676051,-0.06384,0.358407193
2018/10/25,7511,-0.27,0.4371,5807.6,1705.730283,0.99863385,5611.1,1442.920068,1.316704953,5277.4,1454.007435,1.536168211,0.262565137,1.365669291,-0.38,4.921097439,-0.548,5.354441147,-0.652,4.193194486,-0.13,0.406,0.40734,0.39711,0.364905,-0.041447368,-0.232358834,-2.409549396,-0.118017,0.584443599
2018/10/26,6574,-0.25,0.4714,6528.4,627.6334918,0.072653867,5643.7,1462.458816,0.636120477,5423.4,1428.8022,0.805289914,-0.124750366,1.213468013,-0.22,1.111215551,-0.406,4.149597571,-0.618,4.655800683,0.02,0.465,0.42956,0.39977,0.37664,0.078471746,0.119919114,-2.197757464,-0.11785,0.467572413
2018/10/29,6230,0.02,0.495,5461.8,1854.954096,0.414134237,5201.1,1711.073701,0.601318341,5328.25,1497.903056,0.602008252,0.828588201,0.047234829,-0.243333333,3.764412305,-0.25,2.668145423,-0.443,4.880848287,0.33,0.4235,0.44404,0.41855,0.399005,0.183361224,0.133411425,0.174745842,0.0099,0.497874724
2018/10/30,6416,-0.61,0.4118,5242.8,1599.600794,0.733432994,5525.2,1587.116589,0.561269415,5334.8,1502.586002,0.719559478,0.029855538,-0.14578618,-0.3,5.002359443,-0.318,3.715109689,-0.433,4.751787032,-0.63,0.3185,0.43898,0.42316,0.40315,-0.168080808,-0.351442032,-5.347690659,-0.251198,0.277682519
2018/10/31,5901,-0.69,0.3921,5108.2,1483.697981,0.534340553,5818.3,1309.094433,0.063173441,5286.8,1466.157621,0.418918124,-0.08026808,-0.102372984,-0.426666667,6.173394528,-0.406,4.44854583,-0.406,4.055652845,-0.08,0.1935,0.42312,0.42634,0.40665,-0.047838757,0.120242051,-5.991302123,-0.270549,0.140362203
2018/11/1,6233,-0.63,0.4029,5637.4,1260.585301,0.472478935,5840.5,1314.596199,0.29857077,5301.15,1474.33083,0.632049456,0.056261651,0.737663786,-0.643333333,0.660908466,-0.444,4.735288798,-0.405,4.039777222,0.06,0.1275,0.42402,0.42659,0.408915,0.027543994,0.075382751,-5.50479728,-0.253827,0.22814096
2018/11/2,7240,-0.71,0.3964,6404,502.8831872,1.662413899,5904.8,1370.256732,0.974415939,5500.8,1451.710084,1.198035351,0.161559442,1.125036689,-0.676666667,0.660908466,-0.524,4.871689645,-0.403,3.995732724,-0.08,0.047,0.41964,0.42794,0.408715,-0.016133035,-0.043677029,-6.310135364,-0.281444,0.382515205
2018/11/5,7079,-0.37,0.4537,5747.8,1594.320451,0.834963887,5428,1490.547625,1.107646594,5535.85,1441.441065,1.070560592,0.958771444,0.199627182,-0.326666667,1.191469681,-0.464,3.134160175,-0.435,3.660136609,-0.13,0.0625,0.42838,0.42575,0.41276,-0.047848898,-0.203280518,-3.280060799,-0.167869,0.507486034
2018/11/6,6816,-0.48,0.4214,5864.4,1658.695662,0.573703797,5750.9,1394.043236,0.764036561,5605.35,1469.110124,0.824070286,-0.03715214,0.093534414,-0.363333333,1.907144462,-0.434,2.796347618,-0.439,3.667167845,-0.11,0.077,0.43208,0.42805,0.414075,-0.071192418,-0.02334352,-4.23704389,-0.202272,0.391515641
2018/11/7,6083,-0.24,0.4513,5633,1491.045439,0.301801668,6018.5,1124.995531,0.057333561,5597.7,1466.048506,0.331025882,-0.10754108,-0.15980663,-0.363333333,1.907144462,-0.34,1.61499226,-0.432,3.751970149,0.24,0.1455,0.44306,0.43135,0.418545,0.070953963,0.142146381,-2.091220237,-0.108312,0.35392007
2018/11/8,6702,-0.25,0.4609,6058.8,1414.699509,0.454654855,6065.7,1144.586102,0.55592148,5633.4,1484.628623,0.719775965,0.101759,0.465558714,-0.323333333,2.155272605,-0.316,1.697162338,-0.459,3.013323746,-0.01,0.135,0.45276,0.42794,0.423245,0.021271881,-0.049682082,-2.202577617,-0.115225,0.476154343
2018/11/9,6878,-0.46,0.4011,6711.6,377.0945505,0.441268641,6111.9,1169.35276,0.655148751,5818.55,1389.774858,0.762317719,0.026260818,0.9031544,-0.316666667,1.972105474,-0.36,1.79248431,-0.444,2.894601872,-0.21,0.0785,0.43768,0.42687,0.425015,-0.129746149,-0.15101803,-4.064665143,-0.184506,0.379195067
2018/11/12,5561,0.09,0.5183,5221,1676.551669,0.202797209,5427,1511.457281,0.088656161,5665.9,1425.342504,-0.073596346,0.728629158,-0.085812921,-0.433333333,7.712353726,-0.402,5.620786422,-0.371,3.933156493,0.61,-0.015,0.42718,0.43512,0.43153,0.276600985,0.115273754,0.776134173,0.046647,0.425119526
2018/11/13,6254,-0.12,0.4827,5131.4,1587.205815,0.707280675,5595.1,1499.354117,0.439455892,5681.15,1430.154363,0.400551168,0.124617874,-0.066845718,-0.183333333,4.919390206,-0.376,5.910563425,-0.346,4.130220333,-0.21,0.01,0.43154,0.44215,0.432865,-0.068686089,-0.345287074,-1.048936371,-0.057924,0.454329731
2018/11/14,6240,-0.46,0.4489,5003.8,1429.498409,0.864778857,5857.7,1334.754081,0.286419802,5617.6,1371.604493,0.453775125,-0.002238567,-0.092759523,-0.163333333,4.405950522,-0.376,5.910563425,-0.368,4.119766984,-0.34,0.0195,0.4411,0.43939,0.433455,-0.070022788,-0.001336699,-4.019892024,-0.206494,0.330188208
2018/11/15,6438,-0.33,0.4276,5542,1341.915608,0.667702197,5793.6,1284.012911,0.501864112,5610.8,1366.942597,0.605146114,0.031730769,0.71817454,-0.303333333,2.72345369,-0.268,4.002454247,-0.364,4.12411445,0.13,0.1315,0.4567,0.43678,0.431265,-0.047449321,0.022573468,-2.894142414,-0.141108,0.36526504
2018/11/16,6190,-0.26,0.4586,6136.6,335.2175413,0.15929954,5731,1243.241552,0.369196155,5740.95,1285.609316,0.349289628,-0.03852128,0.924152938,-0.35,1.61108659,-0.216,3.34232853,-0.342,4.098643678,0.07,0.1745,0.46722,0.4405,0.434275,0.072497661,0.119946982,-2.270021495,-0.119236,0.378757417
2018/11/19,6744,-0.36,0.4567,5532,1286.845173,0.941838245,5267.9,1312.132823,1.124962332,5689.9,1284.797461,0.8204406,0.568736916,0.080769231,-0.43,1.111215551,-0.376,1.466137783,-0.376,4.059793098,0.14,0.034,0.42998,0.43554,0.431205,0.150088139,0.181315268,-3.173960437,-0.164412,0.453606696
2018/11/20,7044,-0.14,0.46,5653.2,1415.604359,0.982477902,5597.6,1301.691481,1.111169598,5747.05,1319.630868,0.982812718,0.044483986,0.094128611,-0.333333333,2.880833213,-0.338,2.251719343,-0.303,3.117094801,0.22,0.0445,0.43646,0.44658,0.4346,0.00722575,-0.142862389,-1.240410279,-0.0644,0.560715108
2018/11/21,7102,-0.39,0.4321,5835.6,1554.048037,0.814904025,5986.1,1071.667802,1.041274169,5790.5,1350.420422,0.971179033,0.008233958,0.14733441,-0.296666667,2.166933317,-0.364,2.155077725,-0.29,2.92615789,-0.25,0.0065,0.43116,0.44919,0.43606,-0.060652174,-0.067877924,-3.458626279,-0.168519,0.477523674
2018/11/22,5291,-0.47,0.4385,6096,1245.780679,-0.646181157,5959.1,1086.86148,-0.614705749,5693.05,1310.033968,-0.306900439,-0.254998592,0.326397593,-0.333333333,2.732690981,-0.372,2.248919741,-0.346,2.132679066,-0.08,-0.0135,0.43688,0.44121,0.438165,0.014811386,0.07546356,-4.029757217,-0.206095,0.143118398
2018/11/23,6936,-2.26,0.3144,6623.4,757.2178022,0.412827061,6027.3,1128.039898,0.805556614,5811.2,1310.25942,0.858455954,0.310905311,0.613398465,-1.04,16.78424261,-0.724,13.7681502,-0.56,9.636928971,-1.79,-0.271,0.42034,0.42438,0.433265,-0.283010262,-0.297821649,-19.98885178,-0.710544,-0.127560772
2018/11/26,5959,-1.13,0.3611,5055.8,1511.166669,0.597683908,5445.7,1502.404743,0.341652276,5588.35,1350.103438,0.274534521,0.831847525,-0.16094058,-1.373333333,4.779079409,-1.37,10.59972641,-0.867,11.08340561,0.15,-0.7655,0.35804,0.3946,0.41755,0.1284375,0.230065799,-9.822893109,-0.408043,0.010893032
2018/11/27,7162,-0.78,0.3947,5430,1789.911311,0.967645709,5763,1495.619455,0.935398369,5642.3,1391.823684,1.091876807,0.20187951,0.353619354,-1.063333333,4.073082371,-1.432,9.057794434,-0.902,10.8334519,0.35,-0.8005,0.34928,0.39308,0.41472,0.093049017,-0.035388483,-6.92381365,-0.307866,0.350679551
2018/11/28,7175,-1.04,0.362,5477.8,1842.599712,0.921089908,6050.6,1458.888786,0.770723588,5665.95,1414.610025,1.066760431,0.001815135,0.034457901,-0.983333333,2.885203632,-1.188,5.456999175,-0.956,10.60921863,-0.26,-0.517,0.3588,0.38957,0.409775,-0.082847732,-0.175896749,-9.2336373,-0.37648,0.250594327
2018/11/29,7078,-0.66,0.3837,6125.4,1685.379571,0.565213923,6084,1480.195182,0.67153306,5675.95,1424.302765,0.98437638,-0.013519164,0.843229167,-0.826666667,3.08363422,-0.978,4.035373589,-0.986,10.23771068,0.38,-0.297,0.3643,0.38227,0.408905,0.059944751,0.142792484,-5.850826036,-0.253242,0.347008553
2018/11/30,7238,-1.05,0.3247,6922.4,541.5646776,0.58275588,6103.4,1495.368866,0.758742559,5850.5,1388.939902,0.998963308,0.022605256,1.225023056,-0.916666667,3.529475882,-0.932,3.193499648,-1.077,9.086620934,-0.39,-0.242,0.36524,0.36874,0.40766,-0.153765963,-0.213710714,-9.331600272,-0.340935,0.208464939
2018/12/3,7467,-0.21,0.4075,6255.2,1385.398751,0.874694018,5866.5,1590.55862,1.006250245,5946.9,1344.58837,1.130531867,0.600986278,0.040696864,-0.54,4.542994607,-0.666,4.755203466,-0.927,6.508354631,0.48,0.0775,0.3746,0.3667,0.39554,0.054061045,0.010606254,-1.872860326,-0.085575,0.549140951
2018/12/4,6771,-0.3,0.4404,6193.8,1346.060808,0.428806779,6159.6,1438.410867,0.425052406,5973.45,1355.875614,0.588217674,-0.093210125,-0.043373834,-0.4,4.05033332,-0.594,5.423648219,-0.786,5.534719505,-0.09,0.1415,0.38594,0.37512,0.395115,0.080736196,0.026675151,-2.646165523,-0.13212,0.449336469
2018/12/5,6462,-0.45,0.4284,6038.6,1235.785297,0.342616149,6480.5,1012.948748,-0.01826351,5974.65,1356.318945,0.359318139,-0.0456358,-0.107211937,-0.32,1.924681792,-0.474,3.617507429,-0.703,5.003226959,-0.15,0.2675,0.40668,0.38596,0.395155,-0.027247956,-0.107984153,-3.948231998,-0.19278,0.344139395
2018/12/6,8882,-2.26,0.276,6849.2,1536.643322,1.322883437,6772.8,1241.658103,1.69869628,6109.25,1504.316347,1.843196084,0.37449706,0.839304204,-1.003333333,17.31728616,-0.782,13.42940207,-0.816,9.177729567,-1.81,0.0595,0.38778,0.37745,0.386025,-0.355742297,-0.328494341,-20.54768183,-0.62376,0.169456466
2018/12/7,7560,-2.1,0.2751,7428.4,935.1290285,0.140729243,6812.6,1261.736035,0.592358448,6287.8,1450.371989,0.877154282,-0.148840351,0.620926244,-1.603333333,15.90648924,-1.064,16.25436434,-0.948,11.20169987,0.16,-0.139,0.36548,0.36549,0.379285,-0.00326087,0.352481427,-18.75459334,-0.57771,-0.034008779
2018/12/10,6017,-2.39,0.2601,5993.8,2283.700002,0.010158953,6016.2,1731.243022,0.000462096,6059.8,1575.102222,-0.02717284,0.666297425,-0.068864129,-2.603333333,5.59299562,-2.434,5.476820245,-1.454,16.97231628,0.62,-1.1685,0.26092,0.3338,0.35127,0.15548645,0.316500241,-20.79899951,-0.621639,-0.39608498
2018/12/11,7297,-2.29,0.2346,5676.8,1851.710615,0.874974733,6263,1719.06706,0.601489043,6069.55,1582.479316,0.775649948,0.212730597,-0.178450799,-2.563333333,6.191736428,-2.44,5.42062727,-1.611,16.90093844,0.1,-1.0795,0.25264,0.32021,0.341395,-0.098039216,-0.253525666,-20.37036436,-0.537234,-0.178936265
2018/12/12,8211,-2.72,0.1873,5807,2031.397056,1.183422016,6617.7,1718.413548,0.927192411,6215.55,1640.505746,1.216362701,0.125256955,0.086111111,-2.466666667,3.57205823,-2.564,4.711280081,-1.814,16.87569613,-0.43,-1.091,0.23508,0.30028,0.328835,-0.201619778,-0.103580563,-24.51631684,-0.509456,-0.174730695
2018/12/13,6731,-2.27,0.2398,6373.4,1740.37088,0.205473445,6544.1,1693.578161,0.11035806,6205.3,1636.402701,0.321253442,-0.180246011,0.726340087,-2.426666667,4.035789886,-2.536,5.089259278,-2.02,14.3767312,0.45,-1.0625,0.22938,0.28351,0.325105,0.280298986,0.481918764,-20.00920455,-0.544346,-0.269101222
2018/12/14,6702,-2.22,0.2325,6991.6,818.8148753,-0.353681899,6537.2,1692.691335,0.097359747,6348.4,1541.034799,0.229456207,-0.004308424,0.855995569,-2.403333333,4.371498599,-2.378,3.189551693,-2.212,10.70762719,0.05,-0.879,0.23086,0.26272,0.31892,-0.030442035,-0.310741021,-19.55888924,-0.51615,-0.273284432
2018/12/17,5611,-1.25,0.3527,5174.4,1684.298756,0.259217671,5490.7,1790.536918,0.067186551,6151.65,1653.053006,-0.327061503,0.812338501,-0.316648398,-1.516666667,5.402777064,-1.808,7.401164773,-2.186,8.614982298,0.15,-0.241,0.29362,0.26435,0.31492,-0.046241211,-0.399333052,-10.79082805,-0.440875,-0.08973368
2018/12/18,5466,-1.14,0.3417,4921.4,1473.892058,0.369497886,5647.4,1702.14748,-0.106571259,6066.2,1641.500232,-0.36564113,-0.025842096,-0.187936414,-1.263333333,2.071810802,-1.582,7.304343913,-2.059,9.946462688,0.11,-0.01,0.314,0.27169,0.313905,-0.031187978,0.015053233,-9.811393241,-0.389538,-0.106580213
2018/12/19,5877,-1.42,0.3099,4756.4,1254.585709,0.893203224,5874,1544.454956,0.001942433,6006.15,1624.416892,-0.079505452,0.075192097,-0.123097583,-1.27,2.239374913,-1.422,4.615088298,-1.9,8.829677231,-0.28,0.188,0.32948,0.28017,0.310215,-0.093064091,-0.061876113,-12.32414002,-0.440058,-0.138316475
2018/12/20,6001,-1.89,0.2948,5210.2,1200.614718,0.65866259,5872.4,1544.298633,0.083274049,5944.3,1598.386328,0.035473276,0.0210992,0.607984995,-1.483333333,6.016277919,-1.42,4.549923076,-1.85,8.39899994,-0.47,0.232,0.33378,0.28364,0.30872,-0.048725395,0.044338696,-16.44271277,-0.557172,-0.240714721
2018/12/21,6376,-2.01,0.2923,5866.2,354.7783815,1.436953396,5780.3,1475.843567,0.403633565,6021.65,1578.886159,0.224430367,0.062489585,1.059431525,-1.773333333,4.950030303,-1.542,6.15779506,-1.822,8.100597509,-0.12,0.1745,0.31828,0.28941,0.30481,-0.008480326,0.04024507,-17.60851062,-0.587523,-0.203285822
2018/12/24,3606,-1,0.3891,4277.8,1820.142769,-0.369091926,4517.1,1495.187276,-0.609355105,5527.15,1868.169954,-1.028359329,0.625056332,-0.386421644,-1.57,10.76544472,-1.722,8.32572159,-1.572,6.824520496,0.39,0.17,0.31624,0.32286,0.29279,0.088696139,-0.35476105,-8.190631681,-0.3891,-0.344814718
2018/12/25,2788,-0.61,0.4584,3635.2,1615.324333,-0.524476715,4422.7,1577.781709,-1.036074883,5343.45,1950.238919,-1.310326635,-0.226844149,-0.535410765,-1,6.191058068,-1.466,11.17130073,-1.443,8.050756486,0.39,0.434,0.34896,0.34137,0.29429,0.178103315,0.089407177,-4.839397416,-0.279624,-0.310388809
2018/12/26,3889,-1.3,0.3739,3137.8,661.907622,1.134901571,4502,1522.657545,-0.402585599,5093.8,1786.098235,-0.674542965,0.394906743,-0.390056462,-0.97,5.492212669,-1.324,10.07662443,-1.433,8.08130435,-0.69,0.528,0.36528,0.34178,0.299185,-0.184336824,-0.362440139,-10.74601377,-0.48607,-0.381176021
2018/12/27,4446,-2.19,0.2701,3389.6,886.6280505,1.191480463,4385.5,1472.107578,0.04109754,4938.1,1693.10434,-0.290649541,0.143224479,0.39504236,-1.366666667,12.57430714,-1.298,9.277695835,-1.527,8.828424548,-0.89,0.5585,0.36978,0.33352,0.298935,-0.277614335,-0.093277512,-18.39596713,-0.591519,-0.620484801
